,institution,major,degree,season,decisionfin,method,decdate,decdate_ts,gpa,grev,greq,greaw,status,date_add,date_add_ts,comment
138,Stanford University,Mechanical Engineering,PhD,Fall 2018,Rejected,,12-03-2018,1520784000,,,,,International,12-03-2018,1520784000,
139,Stanford University,Mechanical Engineering,PhD,Fall 2018,Rejected,,12-03-2018,1520784000,,,,,International,12-03-2018,1520784000,FINALLY RECEIVED THIS REJECTION! Why it took them this long just to give me some generic rejection letter? Good luck to others. It's not the end of the world. :-D
140,Stanford University,Mechanical Engineering,PhD,Fall 2018,Rejected,,12-03-2018,1520784000,4.0,154.0,166.0,3.5,International,12-03-2018,1520784000,Expected but still hurts. Good luck to those who got in and those who are still waiting.
141,Stanford University,Mechanical Engineering,PhD,Fall 2018,Accepted,,10-02-2018,1518192000,3.98,161.0,166.0,5.5,American,10-02-2018,1518192000,"Two of the three interviews were with faculty I mentioned in my SOP. The interviews were mostly for the fellowship from what they said, because there will be lab rotations for direct PhD admits; so while Iâ€™m sure specific lab fit mattered, I think general fit mattered more. From what I was told they interviewed about 70 of 700 applicants and after that the rate would be decently high, but Iâ€™m not 100% sure. Also, thanks!"
142,Stanford University,Mechanical Engineering,PhD,Fall 2018,Other,Other,,,,,,,Other,10-02-2018,1518192000,"To the poster below, were the interviews with professors you'd mentioned on your application that you wanted to work with? Did it seem like the kind of interviews they would do for all applicants they were seriously considering? In any case, congratulations :)"
143,Stanford University,Mechanical Engineering,PhD,Fall 2018,Accepted,,10-02-2018,1518192000,3.98,166.0,161.0,5.5,American,10-02-2018,1518192000,Email to check website. Accepted about 2 weeks after 3 Skype interviews with faculty. Focus in controls.
144,Stanford University,Mechanical Engineering,PhD,Fall 2018,Interview,,,,3.8,158.0,162.0,,American,24-01-2018,1516723200,Skype interviews set up for next week
145,Stanford University,Mechanical Engineering,PhD,Fall 2017,Rejected,,28-03-2017,1490630400,3.96,,,,International,28-03-2017,1490630400,expected
146,Stanford University,Mechanical Engineering,PhD,Fall 2017,Rejected,,22-03-2017,1490112000,3.81,155.0,168.0,3.0,International,22-03-2017,1490112000,Received email to check website
147,Stanford University,Mechanical Engineering,PhD,Fall 2017,Rejected,,22-03-2017,1490112000,,,,,International,22-03-2017,1490112000,"""The Mechanical Engineering Graduate Admissions Committee at Stanford University has conducted a thorough review of your application. Regrettably, due to limited seats in the graduate program, we are unable to offer you admission.""

:("
148,Stanford University,Mechanical Engineering,PhD,Fall 2017,Other,Other,,,,,,,International,19-03-2017,1489852800,"Anyone applying to the PhD program still waiting to hear from Stanford?
Although I sent email to the mechanical department several times, I heard nothing about admission process..."
149,Stanford University,Mechanical,PhD,Fall 2017,Other,Other,,,3.81,155.0,168.0,3.0,International,15-03-2017,1489507200,"To the post below, I emailed the meinqury today to ask about phd admission. No heard back yet"
150,Stanford University,Mechanical Engineering,PhD,Fall 2017,Other,Other,,,,,,,International,10-02-2017,1486656000,"To the posters below, I contacted them, and they told me that ""order official ..."" is a new platform, which will be used in future. So, we do not need to do anything else, and they will review our applications with the documents we have already sent. 
Also, due to some staff changes, they could not email everybody regarding those progress notifications."
151,Stanford University,Mechanical Engineering,PhD,Fall 2017,Other,Other,,,,,,,International,10-02-2017,1486656000,"Did you guys figure out whether we should take any action for that ""official docu***t request"" thing? ME school don't respond to emails and calls!"
152,Stanford University,Mechanical Engineering,PhD,Fall 2017,Accepted,,20-01-2017,1484841600,,,,,American,21-01-2017,1484928000,
153,Stanford University,Mechanical Engineering,PhD,Fall 2016,Accepted,,02-04-2016,1459526400,3.84,150.0,166.0,5.0,American,07-04-2016,1459958400,
154,Stanford University,Mechanical Engineering,PhD,Fall 2016,Rejected,,06-03-2016,1457193600,,,,,International,07-03-2016,1457280000,
155,Stanford University,Mechanical Engieering,PhD,Fall 2016,Rejected,,06-03-2016,1457193600,3.45,167.0,146.0,3.0,International,06-03-2016,1457193600,"The Mechanical Engineering Graduate Admissions Committee at Stanford
University has conducted a thorough review of your application. Regrettably, due to
limited seats in the Ph.D. program, we are unable to offer you admission.
It is unfortunate that we are unable to accept all of the exceptional students who
apply to our department. The process of selection is difficult and painstaking and
many strong candidates must be turned away each year. Be assured, however, that
decisions are made with conscientious care by responsible and knowledgeable
experts in the field.
The best of luck in your future endeavors."
156,Stanford University,Mechanical Engineering,PhD,Fall 2016,Rejected,,05-03-2016,1457107200,,,,,International,05-03-2016,1457107200,:(
157,Stanford University,Mechanical Engineering,PhD,Fall 2016,Rejected,,05-03-2016,1457107200,,,,,International,05-03-2016,1457107200,
158,Stanford University,Mechanical Engineering,PhD,Fall 2016,Rejected,,05-03-2016,1457107200,,,,,American,05-03-2016,1457107200,
159,Stanford University,Mechanical Engineering,PhD,Fall 2015,Rejected,,14-04-2015,1428940800,,,,,International,14-04-2015,1428940800,
160,Stanford University,Mechanical Engineering,PhD,Fall 2015,Rejected,,27-03-2015,1427385600,,,,,International,29-03-2015,1427558400,Good Luck for every one.
161,Stanford University,Mechanical Engineering,PhD,Fall 2015,Rejected,,27-03-2015,1427385600,,,,,International,28-03-2015,1427472000,
162,Stanford University,Mechanical Engineering,PhD,Fall 2015,Rejected,,27-03-2015,1427385600,4.0,,,,International,27-03-2015,1427385600,so sad so bad
163,Stanford University,Mechanical Engineering,PhD,Fall 2015,Accepted,,12-03-2015,1426089600,,,,,American,15-03-2015,1426348800,RA / TA funding package from POI. Tuition + benefits + salary
164,Stanford University,Mechanical Engineering,PhD,Fall 2015,Accepted,,11-03-2015,1426003200,3.55,161.0,168.0,5.0,American,12-03-2015,1426089600,RA offered - previously met professor
165,Stanford University,Mechanical Engineering,PhD,Fall 2015,Accepted,,03-03-2015,1425312000,3.92,161.0,166.0,4.5,American,07-03-2015,1425657600,Offered RA. Accepted into Masters but professor reached out and extended RA for doctoral studies as well. Good luck everyone!
166,Stanford University,Mechanical Engineering,PhD,Fall 2015,Rejected,,03-03-2015,1425312000,,,,,International,05-03-2015,1425484800,
167,Stanford University,Mechanical Engineering,PhD,Fall 2015,Accepted,,24-02-2015,1424707200,,,,,International,24-02-2015,1424707200,Offered a one-year fellowship.
168,Stanford University,Mechanical Engineering,PhD,Fall 2014,Rejected,,18-03-2014,1395072000,4.0,148.0,170.0,3.5,International,04-04-2014,1396540800,From Purdue.
169,Stanford University,Mechanical Engineering,PhD,Fall 2014,Rejected,,18-03-2014,1395072000,4.0,148.0,170.0,3.5,International,03-04-2014,1396454400,Insist on applying for PhD and got rejected. From Purdue.
170,Stanford University,Mechanical Engineering,PhD,Fall 2014,Accepted,,20-03-2014,1395244800,3.7,166.0,166.0,5.0,American,01-04-2014,1396281600,"Received email from professor on 3/11/2014.  Met with him on 3/20, at which time he made me an offer of admission with funding."
171,Stanford University,Mechanical Eng,PhD,Fall 2014,Rejected,,22-03-2014,1395417600,,,,,International,31-03-2014,1396195200,"I was previously encouraged and offered to change my program to Master, yet I declined, and then was rejected honorably :)"
172,Stanford University,Mechanical Engineering,PhD,Fall 2014,Other,Other,,,,,,,International,25-03-2014,1395676800,No word from Stanford yet. Has anyone heard anything from admissions about final decisions?
173,Stanford University,Mechanical Engineering,PhD,Fall 2014,Rejected,,24-03-2014,1395590400,,,,,Other,24-03-2014,1395590400,Well.......whatever
174,Stanford University,Mechanical Engineering,PhD,Fall 2014,Accepted,,19-03-2014,1395158400,3.9,166.0,156.0,4.0,International,24-03-2014,1395590400,
175,Stanford University,Mechanical Engineering,PhD,Fall 2014,Rejected,,21-03-2014,1395331200,,,,,American,23-03-2014,1395504000,Anyone get into the program?
176,Stanford University,Mechanical Engineering,PhD,Fall 2014,Rejected,,22-03-2014,1395417600,3.9,140.0,169.0,3.0,International,22-03-2014,1395417600,
177,Stanford University,Mechanical,PhD,Fall 2014,Rejected,,22-03-2014,1395417600,,,,,International,22-03-2014,1395417600,
178,Stanford University,Mechanical Engineering,PhD,Fall 2014,Rejected,,22-03-2014,1395417600,,,,,International,22-03-2014,1395417600,Got e-mail to check website
179,Stanford University,Mechanical Engineering,PhD,Fall 2014,Rejected,,22-03-2014,1395417600,,,,,American,22-03-2014,1395417600,Email to check website. That stinks
180,Stanford University,Mechanical Engineering,PhD,Fall 2014,Rejected,,22-03-2014,1395417600,,,,,International,22-03-2014,1395417600,
181,Stanford University,Mechanical,PhD,Fall 2014,Rejected,,22-03-2014,1395417600,,,,,International,22-03-2014,1395417600,Finally...
182,Stanford University,Mechanical Engineering,PhD,Fall 2014,Rejected,,22-03-2014,1395417600,,,,,American,22-03-2014,1395417600,not too surprised - best of look to everyone.
183,Stanford University,Mechanical,PhD,Fall 2014,Other,Other,,,,,,,Other,21-03-2014,1395331200,"Brace yourself, STANFORD PHD MECHANICAL DECISIONS are coming out later today! :D

Best Wishes!!"
184,Stanford University,Mechanical Engineering,PhD,Fall 2014,Other,Other,,,,,,,International,21-03-2014,1395331200,"To the poster below, I asked about the results from graduate office and they said this."
185,Stanford University,Mechanical Engineering,PhD,Fall 2014,Other,Other,,,,,,,American,21-03-2014,1395331200,To the poster four lines below: How do you know that all decisions will be out by March 21st? I am waiting for funding confirmation as well....
186,Stanford University,Mechanical Engineering,PhD,Fall 2014,Other,Other,,,,,,,International,19-03-2014,1395158400,"All of the admissions decisions will be out by Friday, 21th March."
187,Stanford University,Mechanical,PhD,Fall 2014,Rejected,,14-03-2014,1394726400,,,,,International,16-03-2014,1394899200,welling up with tears
188,Stanford University,Mechanical Engineering,PhD,Fall 2014,Accepted,,25-02-2014,1393257600,4.0,156.0,167.0,4.0,International,26-02-2014,1393344000,
189,Stanford University,Mechanical Engineering,PhD,Fall 2013,Rejected,,26-03-2013,1364227200,,,,,American,03-04-2013,1364918400,
190,Stanford University,Mechanical Engineering,PhD,Fall 2013,Rejected,,28-03-2013,1364400000,2.76,340.0,800.0,3.0,International,02-04-2013,1364832000,"As expected, although I heard that Stanford barely accepts PhD applicants whose master degree is obtained from other universities."
191,Stanford University,Mechanical Engineering,PhD,Fall 2013,Rejected,,29-03-2013,1364486400,3.69,560.0,800.0,3.0,American,01-04-2013,1364745600,can't win em all... or any for that matter :/
192,Stanford University,Mechanical Engineering,PhD,Fall 2013,Rejected,,28-03-2013,1364400000,,,,,International,01-04-2013,1364745600,
193,Stanford University,Mechanical Engineering,PhD,Fall 2013,Accepted,,17-03-2013,1363449600,3.8,520.0,800.0,3.5,International,18-03-2013,1363536000,Had an interview on Friday. Got the offer from Prof. on Sunday. So excited. Wish everyone get the offer s/he desires.
194,Stanford University,Mechanical Engineering,PhD,Fall 2013,Other,Other,,,,,,,Other,13-03-2013,1363104000,Got reply from Stanford that they are still processing the documents and they hope to dispatch the results by the end of march
195,Stanford University,Mechanical Engineering,PhD,Fall 2013,Accepted,,05-03-2013,1362412800,,,,,International,05-03-2013,1362412800,
196,Stanford University,Mechanical Engineering,PhD,Fall 2012,Accepted,,04-02-2012,1328284800,3.98,660.0,800.0,5.0,International,24-06-2012,1340467200,
197,Stanford University,Mechanical Engineering,PhD,Fall 2012,Rejected,,12-04-2012,1334160000,,,,,International,12-04-2012,1334160000,Pretty much expecting that.
198,Stanford University,Mechanical Engineering,PhD,Fall 2012,Other,Other,,,,,,,International,12-04-2012,1334160000,"The rej mail from Stanford ME
Thank you for your interest in the Mechanical Engineering PhD program Stanford University. I regret to inform you that you have not been granted admission. Our applicant pool was the most competitive we have seen in recent years, and the number of applicants greatly exceeded the number of available openings.

In order to get this information to you quickly, I am sending it by e-mail. The official letter will be mailed to you next week.

Best wishes in your future endeavors.

Regards,

Stanford Mechanical Engineering Department"
199,Stanford University,Mechanical Engineering,PhD,Fall 2012,Rejected,,12-04-2012,1334160000,,,,,,12-04-2012,1334160000,
